n_depots,n_customers,n_charging,n_vehicles,depot_pattern,customer_pattern,charging_pattern,shrinkage_depots,shrinkage_charging,T,seed,B,μ,travel_cost_coeff,charge_cost_coeff,load_scale,load_shape,load_tolerance,batch,permissiveness,use_load,use_time_windows,method,subpath_single_service,subpath_check_customers,path_single_service,path_check_customers,check_customers_accelerated,LP_objective,IP_objective,LP_IP_gap,counter,converged,time_taken,sp_base_time_taken_total,sp_full_time_taken_total,lp_relaxation_time_taken_total,sp_base_time_taken_mean,sp_full_time_taken_mean,lp_relaxation_time_taken_mean,lp_mean_subpath_length,lp_weighted_mean_subpath_length,lp_mean_path_length,lp_weighted_mean_path_length,lp_mean_ps_length,lp_weighted_mean_ps_length,ip_mean_subpath_length,ip_weighted_mean_subpath_length,ip_mean_path_length,ip_weighted_mean_path_length,ip_mean_ps_length,ip_weighted_mean_ps_length
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,15,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,false,784940.0,784940.0,0.0,6,true,5349.599,43.727999999999994,5288.835,13.437000000000001,7.287999999999999,881.4725,2.2395,3.0,2.8461538461538463,4.428571428571429,4.0,1.7142857142857142,1.625,3.0,2.8461538461538463,4.428571428571429,4.0,1.7142857142857142,1.625
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,15,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,true,784940.0,784940.0,0.0,35,true,1607.088,118.632,1487.359,0.732,3.389485714285714,42.49597142857143,0.020914285714285715,3.0,2.8461538461538463,4.428571428571429,4.0,1.7142857142857142,1.625,3.0,2.8461538461538463,4.428571428571429,4.0,1.7142857142857142,1.625
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,16,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,false,false,false,625572.2867256635,1.163217e6,0.8594445832766144,15,true,33.016,0.0,30.659999999999997,1.7610000000000001,0.0,2.0439999999999996,0.1174,4.532258064516129,2.9496764917325677,10.652173913043478,3.9999999999999996,2.739130434782609,1.538716814159292,2.5,2.5,4.0,4.0,2.0,2.0
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,16,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,false,false,801320.0,801320.0,0.0,15,true,9.537,0.0,8.397,0.6350000000000001,0.0,0.5598,0.04233333333333334,3.4,3.0,5.0,4.0,1.6666666666666667,1.5,3.4,3.0,5.0,4.0,1.6666666666666667,1.5
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,16,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,false,794826.0,801320.0,0.00817034168484665,10,true,26691.001,0.0,26575.743,96.748,0.0,2657.5742999999998,9.674800000000001,3.5172413793103448,2.9047619047619078,6.615384615384615,4.0,2.230769230769231,1.575,3.4,3.0,5.0,4.0,1.6666666666666667,1.5
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,16,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,true,801320.0,801320.0,0.0,18,true,4930.656,0.0,4929.645,0.645,0.0,273.8691666666667,0.035833333333333335,3.4,3.0,5.0,4.0,1.6666666666666667,1.5,3.4,3.0,5.0,4.0,1.6666666666666667,1.5
4,20,6,8,circular,random_box,grid,1.0,0.7,40000,10,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,false,false,false,666280.0,982192.0,0.4741430029417062,13,true,12.395,11.73,0.26799999999999996,0.23800000000000004,0.9023076923076924,0.020615384615384612,0.01830769230769231,3.08,2.563517915309446,5.7272727272727275,3.4999999999999996,2.272727272727273,1.5989583333333335,2.4285714285714284,2.4285714285714284,3.5,3.5,1.75,1.75
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,16,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,false,false,false,false,false,649089.0064516132,1.04704e6,0.6130915630875846,17,true,18.614,13.089,4.497999999999999,0.7150000000000001,0.7699411764705882,0.2645882352941176,0.04205882352941177,3.8533333333333335,2.7665681722245665,10.583333333333334,4.0,3.375,1.6982078853046598,2.8461538461538463,2.8461538461538463,4.0,4.0,1.625,1.625
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,16,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,false,false,false,651317.6752136755,921650.0,0.4150544888830747,17,true,25.251,20.229000000000003,3.723,0.8010000000000003,1.1899411764705885,0.219,0.04711764705882354,3.5964912280701755,2.7847268567070285,9.894736842105264,3.9999999999999996,3.263157894736842,1.680929487179487,2.6,2.6,4.0,4.0,1.875,1.875
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,16,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,false,651317.6752136752,921650.0,0.41505448888307517,17,true,149.57,137.31,11.033,0.7450000000000002,8.077058823529413,0.649,0.04382352941176472,3.6206896551724137,2.784726856707028,9.894736842105264,4.0,3.263157894736842,1.680929487179487,2.6,2.6,4.0,4.0,1.875,1.875
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,16,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,true,651317.6752136755,921650.0,0.4150544888830747,17,true,39.466,33.896,4.329999999999999,0.7460000000000002,1.9938823529411764,0.2547058823529411,0.04388235294117648,3.5964912280701755,2.7847268567070285,9.894736842105264,3.9999999999999996,3.263157894736842,1.680929487179487,2.6,2.6,4.0,4.0,1.875,1.875
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,16,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,true,false,false,809285.0,816900.0,0.009409540520335824,13,true,17.866,14.619000000000002,1.665,0.453,1.1245384615384617,0.1280769230769231,0.034846153846153846,3.388888888888889,2.8461538461538463,5.777777777777778,4.0,2.0,1.625,3.0,2.7142857142857144,5.0,4.0,2.0,1.75
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,16,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,false,801320.0,801320.0,0.0,12,true,3407.811,87.40199999999999,3309.7909999999997,8.289,7.283499999999999,275.8159166666666,0.69075,3.4,3.0,5.0,4.0,1.6666666666666667,1.5,3.4,3.0,5.0,4.0,1.6666666666666667,1.5
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,16,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,true,801320.0,801320.0,0.0,18,true,1313.34,71.711,1240.785,0.528,3.9839444444444445,68.9325,0.029333333333333336,3.4,3.0,5.0,4.0,1.6666666666666667,1.5,3.4,3.0,5.0,4.0,1.6666666666666667,1.5
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,17,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,false,false,false,635618.9907407408,1.264322e6,0.9891192969652751,16,true,27.47,0.0,24.081999999999997,1.567,0.0,1.5051249999999998,0.0979375,5.035714285714286,2.9465461518861735,11.68,3.9999999999999996,2.64,1.541191302910053,2.3333333333333335,2.3333333333333335,4.0,4.0,2.25,2.25
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,17,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,false,false,815505.0,818630.0,0.0038319814102918404,11,true,7.495,0.0,6.827,0.4010000000000001,0.0,0.6206363636363637,0.03645454545454546,3.3333333333333335,2.8461538461538463,5.625,4.0,2.0,1.625,3.0,2.7142857142857144,5.0,4.0,2.0,1.75
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,17,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,false,803469.2857142857,820180.0,0.02079819923776971,7,true,3597.45,0.0,3585.407,7.555,0.0,512.201,1.0792857142857142,3.411764705882353,2.816216216216217,6.733333333333333,4.0,2.3333333333333335,1.6517857142857142,3.0,2.7142857142857144,5.0,4.0,2.0,1.75
4,20,6,8,circular,random_box,grid,1.0,0.7,40000,10,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,false,666280.0,978354.0,0.4683826619439275,13,true,144.354,143.36500000000004,0.5050000000000001,0.29500000000000004,11.028076923076926,0.03884615384615386,0.022692307692307696,3.1153846153846154,2.5635179153094456,5.583333333333333,3.4999999999999996,2.1666666666666665,1.5989583333333335,2.4285714285714284,2.3333333333333335,3.5,3.5,1.875,1.875
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,17,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,true,815505.0,818630.0,0.0038319814102918404,11,true,178.427,0.0,177.617,0.5170000000000001,0.0,16.147,0.047000000000000014,3.3333333333333335,2.8461538461538463,5.625,4.0,2.0,1.625,3.0,2.7142857142857144,5.0,4.0,2.0,1.75
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,17,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,false,false,false,false,false,700115.4901960784,1.253312e6,0.7901503645476979,17,true,13.687,9.075,3.659,0.7020000000000002,0.5338235294117647,0.21523529411764705,0.041294117647058835,3.7674418604651163,2.862305058957779,8.470588235294118,4.000000000000001,2.6470588235294117,1.6109068627450982,2.5,2.5,4.0,4.0,2.0,2.0
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,17,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,false,false,false,701256.6666666666,1.08657e6,0.5494612053599015,20,true,22.081,16.28,3.0,0.617,0.8140000000000001,0.15,0.03085,3.6551724137931036,2.894736842105263,6.923076923076923,4.000000000000001,2.230769230769231,1.5833333333333337,2.7142857142857144,2.7142857142857144,4.0,4.0,1.75,1.75
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,17,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,false,701256.6666666667,1.069863e6,0.5256368329237511,19,true,96.967,86.835,7.404,0.676,4.570263157894736,0.3896842105263158,0.03557894736842106,3.6551724137931036,2.894736842105263,6.923076923076923,4.000000000000001,2.230769230769231,1.5833333333333335,2.8461538461538463,2.8461538461538463,4.0,4.0,1.625,1.625
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,17,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,true,701256.6666666666,1.08657e6,0.5494612053599015,20,true,28.545,22.42,3.3810000000000002,0.613,1.121,0.16905,0.03065,3.6551724137931036,2.894736842105263,6.923076923076923,4.000000000000001,2.230769230769231,1.5833333333333337,2.7142857142857144,2.7142857142857144,4.0,4.0,1.75,1.75
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,17,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,true,false,false,827555.0,850447.0,0.02766220976249323,17,true,17.33,14.551000000000002,2.237,0.27500000000000013,0.8559411764705883,0.13158823529411764,0.016176470588235303,3.3125,2.8461538461538463,5.625,4.0,2.0,1.625,2.8461538461538463,2.8461538461538463,4.0,4.0,1.625,1.625
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,17,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,false,801786.0000000002,818630.0,0.02100809941804882,7,true,757.279,28.218,722.809,2.956,4.031142857142857,103.25842857142857,0.42228571428571426,3.259259259259259,2.818181818181819,5.6923076923076925,3.9999999999999996,2.076923076923077,1.65,3.0,2.7142857142857144,5.0,4.0,2.0,1.75
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,17,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,true,815505.0,838977.0,0.028782165651958014,18,true,89.23,24.125,63.735,0.288,1.3402777777777777,3.5408333333333335,0.016,3.3333333333333335,2.8461538461538463,5.625,4.0,2.0,1.625,2.8461538461538463,2.8461538461538463,4.0,4.0,1.625,1.625
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,false,false,false,602351.0718954246,1.179566e6,0.9582699442838989,12,true,25.26,0.0,22.971999999999998,1.7650000000000001,0.0,1.9143333333333332,0.14708333333333334,2.6721311475409837,2.7434917064942312,11.238095238095237,3.9999999999999996,6.0,1.7206849845201238,2.5,2.5,4.0,4.0,2.0,2.0
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,false,false,716750.6666666667,786087.0,0.09673703361280439,12,true,7.584,0.0,5.942,0.532,0.0,0.4951666666666667,0.044333333333333336,3.1818181818181817,2.8947368421052633,4.846153846153846,4.000000000000001,1.7692307692307692,1.5833333333333335,3.0,2.8461538461538463,4.428571428571429,4.0,1.7142857142857142,1.625
4,20,6,8,circular,random_box,grid,1.0,0.7,40000,10,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,true,666280.0,982192.0,0.4741430029417062,13,true,30.494,29.793,0.29899999999999993,0.23700000000000004,2.291769230769231,0.022999999999999996,0.018230769230769234,3.08,2.563517915309446,5.7272727272727275,3.4999999999999996,2.272727272727273,1.5989583333333335,2.4285714285714284,2.4285714285714284,3.5,3.5,1.75,1.75
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,false,716398.5,779312.0,0.0878191397664847,8,true,40725.57,0.0,40556.183,138.51399999999998,0.0,5069.522875,17.314249999999998,3.32,2.92,5.142857142857143,4.0,1.7857142857142858,1.5625,2.8461538461538463,2.8461538461538463,4.0,4.0,1.625,1.625
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,true,716561.0,786087.0,0.09702732914573908,14,true,1894.665,0.0,1892.839,0.5430000000000001,0.0,135.2027857142857,0.0387857142857143,3.227272727272727,2.92,4.923076923076923,4.0,1.7692307692307692,1.5625,3.0,2.8461538461538463,4.428571428571429,4.0,1.7142857142857142,1.625
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,false,false,false,false,false,626737.455357143,2.0000755998e10,31911.495139775358,19,true,19.786,13.629000000000001,4.882999999999999,0.9690000000000001,0.7173157894736842,0.25699999999999995,0.051000000000000004,3.702127659574468,2.7979933110367896,8.368421052631579,4.000000000000001,2.6842105263157894,1.6685267857142863,3.0,3.0,4.0,4.0,1.5,1.5
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,false,false,false,628954.2857142858,1.0000968285e10,15899.946240698844,17,true,24.456,19.964999999999996,3.286,0.8260000000000002,1.174411764705882,0.19329411764705884,0.048588235294117654,3.3333333333333335,2.8113207547169816,6.384615384615385,4.0,2.3076923076923075,1.65625,2.8461538461538463,2.8461538461538463,4.0,4.0,1.625,1.625
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,false,628954.2857142858,1.0000790066e10,15899.662883062132,16,true,138.516,127.73199999999999,9.628999999999998,0.7680000000000002,7.983249999999999,0.6018124999999999,0.048000000000000015,3.2142857142857144,2.8113207547169816,6.166666666666667,4.0,2.3333333333333335,1.65625,3.0,3.0,4.0,4.0,1.5,1.5
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,true,628954.2857142858,1.0000968285e10,15899.946240698844,17,true,35.429,29.917,4.101,1.0570000000000004,1.7598235294117648,0.24123529411764705,0.06217647058823532,3.3333333333333335,2.8113207547169816,6.384615384615385,4.0,2.3076923076923075,1.65625,2.8461538461538463,2.8461538461538463,4.0,4.0,1.625,1.625
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,true,false,false,768774.5714285715,827602.0,0.07652103849131309,13,true,17.692,14.521,1.758,0.379,1.117,0.13523076923076924,0.029153846153846155,3.46875,2.826086956521739,6.277777777777778,4.0,2.111111111111111,1.642857142857143,2.8461538461538463,2.8461538461538463,4.0,4.0,1.625,1.625
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,false,735475.0,779312.0,0.05960365750025498,8,true,6709.814,85.528,6559.2620000000015,37.641,10.691,819.9077500000002,4.705125,3.0,2.8461538461538463,4.6,4.0,1.8,1.625,3.0,2.8461538461538463,4.428571428571429,4.0,1.7142857142857142,1.625
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,true,716561.0,779312.0,0.08757244672819198,21,true,1464.151,99.56700000000001,1362.93,0.49099999999999994,4.7412857142857145,64.90142857142857,0.023380952380952377,3.3,2.92,5.0,4.0,1.75,1.5625,2.8461538461538463,2.8461538461538463,4.0,4.0,1.625,1.625
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,false,false,false,770043.142857143,968246.0,0.257391886391523,14,true,28.448,0.0,26.061999999999998,1.7089999999999999,0.0,1.8615714285714284,0.12207142857142857,3.4705882352941178,2.8475073313782993,9.352941176470589,4.000000000000001,3.3529411764705883,1.623809523809524,2.8461538461538463,2.8461538461538463,4.0,4.0,1.625,1.625
4,20,6,8,circular,random_box,grid,1.0,0.7,40000,10,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,true,false,false,768735.0,768735.0,0.0,13,true,13.088,12.518,0.31800000000000006,0.16,0.962923076923077,0.024461538461538465,0.012307692307692308,2.5384615384615383,2.5384615384615383,3.5,3.5,1.625,1.625,2.5384615384615383,2.5384615384615383,3.5,3.5,1.625,1.625
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,false,false,863397.0,863634.0,0.00027449713167859713,13,true,8.564,0.0,7.745,0.558,0.0,0.5957692307692308,0.042923076923076925,3.1578947368421053,2.7777777777777777,5.1,4.0,1.9,1.6875,3.0,2.8461538461538463,4.428571428571429,4.0,1.7142857142857142,1.625
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,false,860147.0,863584.0,0.003995828619991704,7,true,12848.1,0.0,12829.054999999998,12.4,0.0,1832.7221428571427,1.7714285714285716,3.2777777777777777,2.8461538461538463,5.1,4.0,1.8,1.625,3.1818181818181817,3.0,4.428571428571429,4.0,1.5714285714285714,1.5
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,true,860147.0,863584.0,0.003995828619991704,15,true,2200.058,0.0,2199.134,0.5980000000000002,0.0,146.60893333333334,0.03986666666666668,3.2777777777777777,2.8461538461538463,5.1,4.0,1.8,1.625,3.1818181818181817,3.0,4.428571428571429,4.0,1.5714285714285714,1.5
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,false,false,false,false,false,782470.5686274511,959702.0,0.22650236121140566,20,true,20.059,13.939,5.113000000000001,0.7010000000000001,0.69695,0.25565000000000004,0.035050000000000005,3.86046511627907,2.8454579721070488,8.61111111111111,4.0,2.7777777777777777,1.6256127450980393,2.7142857142857144,2.7142857142857144,4.0,4.0,1.75,1.75
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,false,false,false,782548.0476190479,941550.0,0.20318490713091109,23,true,31.308,24.953,4.998,0.9230000000000002,1.0849130434782608,0.21730434782608696,0.0401304347826087,3.142857142857143,2.8178539224526604,7.714285714285714,4.0,3.142857142857143,1.650297619047619,2.7142857142857144,2.7142857142857144,4.0,4.0,1.75,1.75
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,false,782548.0476190479,941550.0,0.20318490713091109,23,true,213.901,192.35099999999997,19.251999999999995,0.9270000000000002,8.363086956521737,0.8370434782608693,0.04030434782608696,3.142857142857143,2.8178539224526604,7.714285714285714,4.0,3.142857142857143,1.650297619047619,2.7142857142857144,2.7142857142857144,4.0,4.0,1.75,1.75
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,true,782548.0476190479,941550.0,0.20318490713091109,24,true,49.494,40.827999999999996,7.257,0.9040000000000002,1.7011666666666665,0.302375,0.037666666666666675,3.142857142857143,2.8178539224526604,7.714285714285714,4.0,3.142857142857143,1.6502976190476193,2.7142857142857144,2.7142857142857144,4.0,4.0,1.75,1.75
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,true,false,false,862993.0,863584.0,0.0006848259487619579,16,true,18.731,15.297,2.548,0.573,0.9560625,0.15925,0.0358125,3.3181818181818183,2.8461538461538463,5.25,4.0,1.8333333333333333,1.625,3.1818181818181817,3.0,4.428571428571429,4.0,1.5714285714285714,1.5
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,false,860147.0,863584.0,0.003995828619991704,7,true,3570.376,49.49999999999999,3511.225,7.0489999999999995,7.07142857142857,501.6035714285714,1.007,3.2777777777777777,2.8461538461538463,5.1,4.0,1.8,1.625,3.1818181818181817,3.0,4.428571428571429,4.0,1.5714285714285714,1.5
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,true,860147.0,863584.0,0.003995828619991704,20,true,686.906,56.458,629.5899999999999,0.6160000000000002,2.8228999999999997,31.479499999999994,0.03080000000000001,3.2777777777777777,2.8461538461538463,5.1,4.0,1.8,1.625,3.1818181818181817,3.0,4.428571428571429,4.0,1.5714285714285714,1.5
4,20,6,8,circular,random_box,grid,1.0,0.7,40000,10,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,false,768735.0,768735.0,0.0,6,true,95.154,67.067,26.900000000000002,0.7819999999999999,11.177833333333332,4.483333333333333,0.13033333333333333,2.5384615384615383,2.5384615384615383,3.5,3.5,1.625,1.625,2.5384615384615383,2.5384615384615383,3.5,3.5,1.625,1.625
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,20,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,false,false,false,549730.1403212172,989144.0,0.799326483030429,15,true,86.949,0.0,76.978,6.679999999999999,0.0,5.131866666666666,0.44533333333333325,6.08,2.960681705352955,15.11111111111111,3.9999999999999996,2.7777777777777777,1.5300800695031465,2.7142857142857144,2.7142857142857144,4.0,4.0,1.75,1.75
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,20,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,false,false,641412.5,641520.0,0.00016759885409145525,12,true,8.899,0.0,7.962,0.5820000000000001,0.0,0.6635,0.04850000000000001,3.388888888888889,3.0425531914893615,5.7272727272727275,4.0,1.8181818181818181,1.46875,3.4,3.0,5.0,4.0,1.6666666666666667,1.5
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,20,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,true,641412.5,641520.0,0.00016759885409145525,14,true,46036.287,0.0,46035.068,0.7700000000000002,0.0,3288.2191428571427,0.055000000000000014,3.388888888888889,3.0425531914893615,5.7272727272727275,4.0,1.8181818181818181,1.46875,3.4,3.0,5.0,4.0,1.6666666666666667,1.5
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,20,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,false,false,false,false,false,605955.6,715074.0,0.1800765600647969,17,true,19.251,11.939000000000002,6.048,0.9620000000000004,0.702294117647059,0.3557647058823529,0.05658823529411767,3.8292682926829267,2.773180642777984,9.2,4.000000000000001,2.8,1.691875,3.1818181818181817,3.0,4.428571428571429,4.0,1.5714285714285714,1.5
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,20,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,false,false,false,606100.5,641520.0,0.058438328297039766,14,true,23.018,18.188,3.8059999999999996,0.7190000000000002,1.2991428571428572,0.27185714285714285,0.05135714285714287,3.323529411764706,2.7550274223034736,7.583333333333333,4.0,2.8333333333333335,1.709375,3.4,3.0,5.0,4.0,1.6666666666666667,1.5
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,20,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,false,606100.5,677834.0,0.11835248444771129,12,true,249.838,231.406,17.354999999999997,0.7920000000000003,19.283833333333334,1.4462499999999998,0.06600000000000002,3.323529411764706,2.7550274223034736,7.583333333333333,4.0,2.8333333333333335,1.709375,3.4,3.0,5.0,4.0,1.6666666666666667,1.5
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,20,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,true,606100.5,641520.0,0.058438328297039766,14,true,49.39,43.314,5.089,0.6910000000000002,3.093857142857143,0.36350000000000005,0.04935714285714287,3.323529411764706,2.7550274223034736,7.583333333333333,4.0,2.8333333333333335,1.709375,3.4,3.0,5.0,4.0,1.6666666666666667,1.5
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,20,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,true,false,false,643297.5,645290.0,0.0030973227783412938,16,true,22.67,19.232,2.5400000000000005,0.5760000000000001,1.202,0.15875000000000003,0.036000000000000004,3.2777777777777777,3.0425531914893615,5.1,4.0,1.8,1.46875,3.4,3.0,5.0,4.0,1.6666666666666667,1.5
4,24,12,8,circular,random_box,grid,1.0,0.7,40000,20,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,false,641412.5,641520.0,0.00016759885409145525,8,true,39725.024,168.279,39509.234000000004,38.773,21.034875,4938.6542500000005,4.846625,3.4210526315789473,3.0425531914893615,5.7272727272727275,4.0,1.8181818181818181,1.46875,3.4,3.0,5.0,4.0,1.6666666666666667,1.5
